Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,11,2017-03-13,2017-03-19,289,289,,0,6,0,0,6,0,0,14,14,20,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,12,2017-03-20,2017-03-26,291,291,,0,2,0,0,2,0,0,26,26,28,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,13,2017-03-27,2017-04-02,306,306,,1,10,0,0,11,0,0,36,36,47,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,14,2017-04-03,2017-04-09,291,291,,0,3,0,0,3,0,0,41,41,44,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,15,2017-04-10,2017-04-16,325,325,,0,1,0,0,1,0,0,42,42,43,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,16,2017-04-17,2017-04-23,282,282,,0,1,0,0,1,0,0,44,44,45,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,17,2017-04-24,2017-04-30,303,303,,0,3,0,0,3,0,0,32,32,35,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,18,2017-05-01,2017-05-07,194,194,,1,0,0,0,1,0,0,14,14,15,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,19,2017-05-08,2017-05-14,174,174,,0,1,0,0,1,0,0,18,18,19,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,20,2017-05-15,2017-05-21,250,250,,0,0,0,0,0,0,0,15,15,15,235,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,21,2017-05-22,2017-05-28,254,254,,0,0,0,0,0,0,0,3,3,3,251,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,22,2017-05-29,2017-06-04,248,248,,0,1,0,0,1,0,0,4,4,5,243,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,23,2017-06-05,2017-06-11,180,180,,0,1,0,0,1,0,0,2,2,3,177,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,24,2017-06-12,2017-06-18,212,212,,0,0,0,0,0,0,0,8,8,8,204,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,25,2017-06-19,2017-06-25,216,216,,0,1,0,0,1,0,0,4,4,5,211,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,26,2017-06-26,2017-07-02,200,200,,0,2,0,0,2,0,0,0,0,2,198,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,27,2017-07-03,2017-07-09,192,192,,0,2,0,0,2,0,0,0,0,2,190,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,28,2017-07-10,2017-07-16,200,200,,1,0,0,0,1,0,0,0,0,1,199,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,29,2017-07-17,2017-07-23,184,184,,0,4,0,0,4,0,0,0,0,4,180,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,30,2017-07-24,2017-07-30,190,190,,0,2,0,0,2,0,0,0,0,2,188,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,31,2017-07-31,2017-08-06,144,144,,0,1,0,0,1,0,0,0,0,1,143,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,32,2017-08-07,2017-08-13,155,155,,1,0,0,0,1,0,0,0,0,1,154,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,33,2017-08-14,2017-08-20,118,118,,0,0,0,0,0,0,0,0,0,0,118,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,34,2017-08-21,2017-08-27,172,172,,0,1,0,0,1,0,0,1,1,2,170,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,35,2017-08-28,2017-09-03,226,226,,0,1,0,0,1,0,0,0,0,1,225,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,36,2017-09-04,2017-09-10,211,211,,0,2,0,0,2,0,0,0,0,2,209,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,37,2017-09-11,2017-09-17,216,216,,0,1,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,38,2017-09-18,2017-09-24,210,210,,0,1,0,0,1,0,0,2,2,3,207,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,39,2017-09-25,2017-10-01,212,212,,0,2,0,0,2,0,0,0,0,2,210,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,40,2017-10-02,2017-10-08,0,0,,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,41,2017-10-09,2017-10-15,144,144,,0,1,0,0,1,0,0,0,0,1,143,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,42,2017-10-16,2017-10-22,217,217,,0,2,0,0,2,0,0,0,0,2,215,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,43,2017-10-23,2017-10-29,226,226,,0,1,0,0,1,0,0,0,0,1,225,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,44,2017-10-30,2017-11-05,233,233,,1,0,0,0,1,0,0,2,2,3,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,45,2017-11-06,2017-11-12,262,262,,0,1,0,0,1,0,0,1,1,2,260,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,46,2017-11-13,2017-11-19,241,241,,0,2,0,0,2,0,0,1,1,3,238,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,47,2017-11-20,2017-11-26,265,265,,1,4,0,0,5,0,0,4,4,9,256,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,48,2017-11-27,2017-12-03,250,250,,2,11,0,0,13,0,0,14,14,27,223,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,49,2017-12-04,2017-12-10,294,294,,5,26,0,0,31,0,0,18,18,49,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,50,2017-12-11,2017-12-17,299,299,,7,32,0,0,39,0,0,66,66,105,194,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,51,2017-12-18,2017-12-24,338,338,,11,62,0,0,73,0,0,88,88,161,179,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2017,52,2017-12-25,2017-12-31,283,283,,11,71,0,0,82,0,0,107,107,189,94,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,1,2018-01-01,2018-01-07,243,243,,92,14,0,0,106,0,0,0,0,106,137,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,2,2018-01-08,2018-01-14,335,335,,6,79,0,0,85,0,0,107,107,192,143,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,3,2018-01-15,2018-01-21,313,313,,2,87,0,0,89,0,0,112,112,201,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,4,2018-01-22,2018-01-28,305,305,,1,63,0,0,64,0,0,100,100,164,141,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,5,2018-01-29,2018-02-04,295,295,,0,54,0,0,54,0,0,92,92,146,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,6,2018-02-05,2018-02-11,292,292,,3,49,0,0,52,0,0,70,70,122,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,7,2018-02-12,2018-02-18,231,231,,4,37,0,0,41,0,0,59,59,100,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,8,2018-02-19,2018-02-25,290,290,,4,36,0,0,40,0,0,49,49,89,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,9,2018-02-26,2018-03-04,247,247,,4,22,0,0,26,0,0,40,40,66,181,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,10,2018-03-05,2018-03-11,216,216,,2,15,0,0,17,0,0,16,16,33,183,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,11,2018-03-12,2018-03-18,249,249,,2,10,0,0,12,0,0,17,17,29,220,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,12,2018-03-19,2018-03-25,256,256,,3,11,0,0,14,0,0,6,6,20,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,13,2018-03-26,2018-04-01,268,268,,2,3,0,0,5,0,0,15,15,20,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,14,2018-04-02,2018-04-08,256,256,,4,5,0,0,9,0,0,4,4,13,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,15,2018-04-09,2018-04-15,264,264,,2,3,0,0,5,0,0,2,2,7,257,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,16,2018-04-16,2018-04-22,257,257,,5,0,0,0,5,0,0,2,2,7,250,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,17,2018-04-23,2018-04-29,262,262,,11,0,0,0,11,0,0,0,0,11,251,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,18,2018-04-30,2018-05-06,228,228,,6,0,0,0,6,0,0,0,0,6,222,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,19,2018-05-07,2018-05-13,203,203,,5,0,0,0,5,0,0,0,0,5,198,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,20,2018-05-14,2018-05-20,252,252,,5,2,0,0,7,0,0,0,0,7,245,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,21,2018-05-21,2018-05-27,194,194,,4,0,0,0,4,0,0,0,0,4,190,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,22,2018-05-28,2018-06-03,208,208,,7,0,0,0,7,0,0,1,1,8,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,23,2018-06-04,2018-06-10,228,228,,2,0,0,0,2,0,0,0,0,2,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,24,2018-06-11,2018-06-17,167,167,,3,0,0,0,3,0,0,0,0,3,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,25,2018-06-18,2018-06-24,191,191,,3,0,0,0,3,0,0,0,0,3,188,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,26,2018-06-25,2018-07-01,200,200,,0,0,0,0,0,0,0,0,0,0,200,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,27,2018-07-02,2018-07-08,174,174,,1,0,0,0,1,0,0,0,0,1,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,28,2018-07-09,2018-07-15,191,191,,0,0,0,0,0,0,0,0,0,0,191,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,29,2018-07-16,2018-07-22,166,166,,2,0,0,0,2,0,0,0,0,2,164,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,30,2018-07-23,2018-07-29,148,148,,1,0,0,0,1,0,0,0,0,1,147,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,31,2018-07-30,2018-08-05,152,152,,0,0,0,0,0,0,0,0,0,0,152,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,32,2018-08-06,2018-08-12,141,141,,1,0,0,0,1,0,0,0,0,1,140,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,33,2018-08-13,2018-08-19,111,111,,0,0,0,0,0,0,0,0,0,0,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,34,2018-08-20,2018-08-26,186,186,,0,1,0,0,1,0,0,0,0,1,185,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,35,2018-08-27,2018-09-02,175,175,,0,0,0,0,0,0,0,0,0,0,175,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,36,2018-09-03,2018-09-09,198,198,,1,0,0,0,1,0,0,0,0,1,197,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,37,2018-09-10,2018-09-16,239,239,,1,0,0,0,1,0,0,0,0,1,238,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,38,2018-09-17,2018-09-23,214,214,,2,1,0,0,3,0,0,0,0,3,211,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,39,2018-09-24,2018-09-30,23,23,,0,0,0,0,0,0,0,0,0,0,23,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,40,2018-10-01,2018-10-07,214,214,,0,0,0,0,0,0,0,0,0,0,214,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,41,2018-10-08,2018-10-14,144,144,,1,0,0,0,1,0,0,0,0,1,143,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,42,2018-10-15,2018-10-21,224,224,,2,0,0,,2,0,0,0,0,2,222,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,43,2018-10-22,2018-10-28,224,224,,5,1,0,0,6,0,0,0,0,6,218,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,44,2018-10-29,2018-11-04,239,239,,8,3,0,0,11,0,0,0,0,11,228,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,45,2018-11-05,2018-11-11,262,262,,9,2,0,0,11,0,0,0,0,11,251,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,46,2018-11-12,2018-11-18,280,280,,14,13,0,0,27,0,0,0,0,27,253,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,47,2018-11-19,2018-11-25,274,274,,19,9,0,0,28,0,0,0,0,28,246,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,48,2018-11-26,2018-12-02,281,281,,43,15,0,0,58,0,0,0,0,58,223,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,49,2018-12-03,2018-12-09,310,310,,53,13,0,0,66,0,0,0,0,66,244,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,50,2018-12-10,2018-12-16,291,291,,76,14,0,0,90,0,0,0,0,90,201,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,51,2018-12-17,2018-12-23,350,350,,138,21,0,0,159,0,0,1,1,160,190,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2018,52,2018-12-24,2018-12-30,269,269,,101,16,0,0,117,0,0,0,0,117,152,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,1,2018-12-31,2019-01-06,243,243,,92,14,0,0,106,0,0,0,0,106,137,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,2,2019-01-07,2019-01-13,285,285,,77,18,0,0,95,0,0,1,1,96,189,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,3,2019-01-14,2019-01-20,283,283,,63,16,0,0,79,0,0,5,5,84,199,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,4,2019-01-21,2019-01-27,257,257,,29,18,,,47,,,4,4,51,206,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,5,2019-01-28,2019-02-03,226,226,,15,13,0,0,28,0,0,4,4,32,194,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,6,2019-02-04,2019-02-10,26,26,,0,3,0,0,3,0,0,0,0,3,23,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,7,2019-02-11,2019-02-17,221,221,,1,12,0,0,13,0,0,1,1,14,207,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,8,2019-02-18,2019-02-24,228,228,,6,16,0,0,22,0,0,3,3,25,203,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,9,2019-02-25,2019-03-03,220,220,,0,13,0,0,13,0,0,4,4,17,203,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,10,2019-03-04,2019-03-10,217,217,,1,15,0,0,16,0,0,7,7,23,194,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,11,2019-03-11,2019-03-17,245,245,,0,27,0,0,27,0,0,24,24,51,194,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,12,2019-03-18,2019-03-24,274,274,,0,17,0,0,17,0,0,45,45,62,212,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,13,2019-03-25,2019-03-31,277,277,,0,16,0,0,16,0,0,65,65,81,196,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,14,2019-04-01,2019-04-07,288,288,,0,21,0,0,21,0,0,77,77,98,190,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,15,2019-04-08,2019-04-14,324,324,,0,22,0,0,22,0,0,121,121,143,181,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,16,2019-04-15,2019-04-21,318,318,,0,7,0,0,7,0,0,104,104,111,207,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,17,2019-04-22,2019-04-28,303,303,,1,9,0,0,10,0,0,70,70,80,223,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,18,2019-04-29,2019-05-05,287,287,,0,2,0,0,2,0,0,48,48,50,237,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,19,2019-05-06,2019-05-12,195,195,,0,1,0,0,1,0,0,20,20,21,174,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,20,2019-05-13,2019-05-19,248,248,,1,1,0,0,2,0,0,24,24,26,222,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,21,2019-05-20,2019-05-26,243,243,,0,3,0,0,3,0,0,15,15,18,225,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,22,2019-05-27,2019-06-02,260,260,,0,3,0,0,3,0,0,14,14,17,243,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,23,2019-06-03,2019-06-09,224,224,,0,0,0,0,0,0,0,5,5,5,219,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,24,2019-06-10,2019-06-16,201,201,,0,1,0,0,1,0,0,5,5,6,195,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,25,2019-06-17,2019-06-23,192,192,,0,0,0,0,0,0,0,4,4,4,188,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,26,2019-06-24,2019-06-30,179,179,,0,0,0,0,0,0,0,2,2,2,177,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,27,2019-07-01,2019-07-07,199,199,,0,0,0,0,0,0,0,2,2,2,197,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,28,2019-07-08,2019-07-14,188,188,,0,1,0,0,1,0,0,0,0,1,187,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,29,2019-07-15,2019-07-21,197,197,,0,1,0,0,1,0,0,0,0,1,196,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,30,2019-07-22,2019-07-28,183,183,,0,0,0,0,0,0,0,0,0,0,183,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,31,2019-07-29,2019-08-04,163,163,,0,0,0,0,0,0,0,0,0,0,163,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,32,2019-08-05,2019-08-11,163,163,,0,0,0,0,0,0,0,0,0,0,163,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,33,2019-08-12,2019-08-18,126,126,,0,1,0,0,1,0,0,0,0,1,125,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,34,2019-08-19,2019-08-25,172,172,,1,0,0,0,1,0,0,0,0,1,171,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,35,2019-08-26,2019-09-01,171,171,,0,0,0,0,0,0,0,0,0,0,171,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,36,2019-09-02,2019-09-08,180,180,,1,1,0,0,2,0,0,0,0,2,178,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,37,2019-09-09,2019-09-15,161,161,,0,0,0,0,0,0,0,0,0,0,161,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,38,2019-09-16,2019-09-22,214,214,,0,0,0,0,0,0,0,0,0,0,214,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,39,2019-09-23,2019-09-29,220,220,,1,2,0,0,3,0,0,0,0,3,217,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,40,2019-09-30,2019-10-06,209,209,,3,0,0,0,3,0,0,0,0,3,206,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,41,2019-10-07,2019-10-13,219,219,,5,0,0,0,5,0,0,2,2,7,212,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,42,2019-10-14,2019-10-20,232,232,,7,1,0,0,8,0,0,0,0,8,224,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,43,2019-10-21,2019-10-27,237,237,,7,2,0,0,9,0,0,0,0,9,228,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,44,2019-10-28,2019-11-03,260,260,,11,3,0,0,14,0,0,0,0,14,246,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,45,2019-11-04,2019-11-10,261,261,,11,6,0,0,17,0,0,1,1,18,243,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,46,2019-11-11,2019-11-17,268,268,,9,2,0,0,11,0,0,0,0,11,257,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,47,2019-11-18,2019-11-24,272,272,,25,15,0,0,40,0,0,2,2,42,230,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,48,2019-11-25,2019-12-01,309,309,,29,13,0,0,42,0,0,1,1,43,266,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,49,2019-12-02,2019-12-08,318,318,,44,13,0,0,57,0,0,2,2,59,259,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,50,2019-12-09,2019-12-15,308,308,,32,15,0,0,47,0,0,3,3,50,258,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,51,2019-12-16,2019-12-22,321,321,,53,27,0,0,80,0,0,3,3,83,238,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2019,52,2019-12-23,2019-12-29,336,336,,94,20,0,0,114,0,0,4,4,118,218,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,1,2019-12-30,2020-01-05,,,,,,,,,,,,,,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,2,2020-01-06,2020-01-12,290,290,,98,27,,,125,,,1,1,126,164,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,3,2020-01-13,2020-01-19,314,314,,68,30,,,98,,,3,3,101,146,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,4,2020-01-20,2020-01-26,319,319,,100,32,,,132,,,5,5,137,179,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,5,2020-01-27,2020-02-02,247,247,,68,30,,,98,,,3,3,101,146,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,6,2020-02-03,2020-02-09,239,239,,23,11,,,34,,,6,6,40,199,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,7,2020-02-10,2020-02-16,,,,,,,,,,,,,,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,8,2020-02-17,2020-02-23,,,,,,,,,,,,,,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,9,2020-02-24,2020-03-01,,,,,,,,,,,,,,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,10,2020-03-02,2020-03-08,,,,,,,,,,,,,,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,11,2020-03-09,2020-03-15,,,,,,,,,,,,,,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,12,2020-03-16,2020-03-22,,,,,,,,,,,,,,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,13,2020-03-23,2020-03-29,,,,,,,,,,,,,,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,14,2020-03-30,2020-04-05,,,,,,,,,,,,,,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,15,2020-04-06,2020-04-12,,,,,,,,,,,,,,,No Report
Republic of Korea,Western Pacific Region of WHO,Eastern Asia,2020,16,2020-04-13,2020-04-19,,,,,,,,,,,,,,,No Report
